# Chunk-averaged data for fix chunk and group B
# Timestep Number-of-chunks Total-count
# Chunk OrigID Coord1 Ncount c_ke1 temp c_stress4[1] c_displace1[1] c_disp c_stress5[1]
100100 173 3444
  71 74 150.806 24 0.000170514 1.31915 -41651 0.0993145 13.1184 -41651
  72 75 152.806 12 0.000229099 1.77238 -45593.4 0.0996904 12.0517 -45593.4
  73 76 154.806 24 0.000254472 1.96868 -49294.3 0.0991378 13.1183 -49294.3
  74 77 156.806 24 0.000218469 1.69015 -53763.5 0.0960491 13.1183 -53763.5
  75 78 158.806 12 0.000148862 1.15165 -56855.4 0.0916716 14.1849 -56855.4
  76 79 160.806 24 7.1915e-05 0.556359 -59894.7 0.0859606 13.1183 -59894.7
  77 80 162.806 24 8.38277e-06 0.064852 -64048.3 0.0788791 13.1182 -64048.3
  78 81 164.806 12 8.89018e-06 0.0687774 -67179.9 0.0754083 12.0516 -67179.9
  79 82 166.806 24 5.48115e-05 0.42404 -70090.9 0.0742511 13.1182 -70090.9
  80 83 168.806 24 0.00013751 1.06382 -73262.8 0.0739579 13.1182 -73262.8
  81 84 170.806 12 0.000181349 1.40298 -74999.9 0.0726082 14.1848 -74999.9
  82 85 172.806 24 0.000181543 1.40448 -76268.1 0.0680485 13.1182 -76268.1
  83 86 174.806 24 0.000132314 1.02363 -77743.3 0.0571963 13.1182 -77743.3
  84 87 176.806 12 8.11911e-05 0.628122 -78922.7 0.046716 12.0515 -78922.7
  85 88 178.806 24 4.28039e-05 0.331146 -80258.2 0.0363511 13.1182 -80258.2
  86 89 180.806 24 2.64851e-05 0.204898 -82058.4 0.0255379 13.1182 -82058.4
  87 90 182.806 12 3.85904e-05 0.298549 -83152.9 0.0204207 14.1849 -83152.9
  88 91 184.806 24 6.25826e-05 0.48416 -83728.6 0.0176806 13.1182 -83728.6
  89 92 186.806 24 8.76575e-05 0.678148 -83676.8 0.0149135 13.1183 -83676.8
  90 93 188.806 12 9.22525e-05 0.713696 -83081.8 0.0118955 12.0516 -83081.8
  91 94 190.806 24 8.41319e-05 0.650872 -82183.1 0.0066763 13.1183 -82183.1
  92 95 192.806 24 6.77678e-05 0.524274 -81020.1 -0.00331811 13.1183 -81020.1
  93 96 194.806 12 5.81564e-05 0.449918 -80376.7 -0.0122508 14.185 -80376.7
  94 97 196.806 24 5.63502e-05 0.435944 -80036.3 -0.0209529 13.1184 -80036.3
  95 98 198.806 24 6.06642e-05 0.469319 -79742.1 -0.0300686 13.1185 -79742.1
  96 99 200.806 12 6.30852e-05 0.488049 -79333.2 -0.0344072 12.0519 -79333.2
  97 100 202.806 24 6.28744e-05 0.486418 -78388.2 -0.0369077 13.1186 -78388.2
  98 101 204.806 24 6.34351e-05 0.490755 -76281.2 -0.0402136 13.1186 -76281.2
  99 102 206.806 12 6.72008e-05 0.519888 -74218.7 -0.0442198 14.1853 -74218.7
  100 103 208.806 24 7.52969e-05 0.582523 -72040.8 -0.050419 13.1187 -72040.8
  101 104 210.806 24 8.63945e-05 0.668377 -69443.6 -0.0601494 13.1187 -69443.6
  102 105 212.806 12 8.89277e-05 0.687975 -67838.5 -0.066765 12.0521 -67838.5
  103 106 214.806 24 8.41904e-05 0.651325 -66430 -0.0709396 13.1188 -66430
  104 107 216.806 24 7.31518e-05 0.565927 -64486.1 -0.0728859 13.1189 -64486.1
  105 108 218.806 12 6.48519e-05 0.501716 -62862.2 -0.0725742 14.1856 -62862.2
  106 109 220.806 24 6.17238e-05 0.477516 -61069.5 -0.0720877 13.1189 -61069.5
  107 110 222.806 18.68 6.78687e-05 0.525055 -57988.6 -0.0737328 12.8151 -57988.6
  108 111 224.806 17.32 8.26511e-05 0.639417 -58259.5 -0.0723509 12.7077 -58259.5
  109 112 226.806 24 0.000107824 0.834161 -55397.7 -0.0758926 13.119 -55397.7
  110 113 228.806 12 0.000134211 1.0383 -53759.1 -0.0778769 14.1857 -53759.1
  111 114 230.806 24 0.00016159 1.25011 -51911.8 -0.0797562 13.1191 -51911.8
  112 115 232.806 24 0.000189063 1.46265 -48873.1 -0.0818592 13.1191 -48873.1
  113 116 234.806 12 0.000194498 1.5047 -45819 -0.0827265 12.0525 -45819
  114 117 236.806 24 0.000175068 1.35438 -41353.4 -0.0821497 13.1192 -41353.4
  115 118 238.806 24 0.00012003 0.928593 -32290.5 -0.0788006 13.1193 -32290.5
  116 119 240.806 12 6.88409e-05 0.532576 -22517.6 -0.0746036 14.186 -22517.6
  117 120 242.806 24 2.75395e-05 0.213055 -9802.6 -0.0698489 13.1194 -9802.6
  118 121 244.806 24 1.50482e-05 0.116418 9095.91 -0.064504 13.1195 9095.91
  119 122 246.806 12 4.97866e-05 0.385166 22296.8 -0.061817 12.0529 22296.8
  120 123 248.806 24 0.000123963 0.959022 31174 -0.060301 13.1196 31174
  121 124 250.806 24 0.00023787 1.84025 34214.8 -0.0590613 13.1197 34214.8
  122 125 252.806 12 0.000298266 2.30749 30217.1 -0.0584088 14.1864 30217.1
  123 126 254.806 24 0.00030426 2.35386 23090.7 -0.0581171 13.1198 23090.7
  124 127 256.806 24 0.000240144 1.85783 14418.3 -0.0582996 13.1199 14418.3
  125 128 258.806 12 0.000159884 1.23692 10018.5 -0.0584427 12.0533 10018.5
  126 129 260.806 24 8.47471e-05 0.655632 7102.2 -0.0576402 13.12 7102.2
  127 130 262.806 24 2.47724e-05 0.191648 3713.12 -0.0544461 13.1201 3713.12
  128 131 264.806 12 8.33932e-06 0.0645158 1359.39 -0.0506672 14.1868 1359.39
  129 132 266.806 24 6.84911e-06 0.052987 -1011.28 -0.0466591 13.1202 -1011.28
  130 133 268.806 24 1.26882e-05 0.0981599 -5109.26 -0.0430618 13.1202 -5109.26
  131 134 270.806 12 2.07314e-05 0.160385 -8567.02 -0.0426237 12.0536 -8567.02
  132 135 272.806 24 3.40566e-05 0.263473 -10566.3 -0.0445139 13.1203 -10566.3
  133 136 274.806 24 6.43156e-05 0.497567 -11373.7 -0.048659 13.1203 -11373.7
  134 137 276.806 12 9.95525e-05 0.770172 -13083.8 -0.0516272 14.187 -13083.8
  135 138 278.806 24 0.000141402 1.09393 -16623.7 -0.0531222 13.1204 -16623.7
  136 139 280.806 24 0.000176175 1.36295 -19399.3 -0.0523297 13.1204 -19399.3
  137 140 282.806 12 0.000165923 1.28364 -19613.8 -0.0498064 12.0538 -19613.8
  138 141 284.806 24 0.000120095 0.929092 -21382 -0.0463301 13.1205 -21382
  139 142 286.806 24 4.58559e-05 0.354757 -24758.3 -0.0422202 13.1206 -24758.3
  140 143 288.806 12 8.41016e-06 0.0650638 -25185.4 -0.0403252 14.1873 -25185.4
  141 144 290.806 24 8.68554e-06 0.0671943 -25575.8 -0.0397761 13.1206 -25575.8
  142 145 292.806 24 4.02778e-05 0.311603 -28477.4 -0.0401218 13.1206 -28477.4
  143 146 294.806 12 5.79285e-05 0.448155 -29458.8 -0.0404277 12.054 -29458.8
  144 147 296.806 24 4.94055e-05 0.382218 -29464.2 -0.0399755 13.1209 -29464.2
  145 148 298.806 24 1.92367e-05 0.148821 -31660.4 -0.0381681 13.1214 -31660.4
  146 149 300.806 12 3.61494e-06 0.0279664 -32552.6 -0.0362586 14.1886 -32552.6
  147 150 302.806 24 5.33927e-06 0.0413064 -32354.3 -0.0343427 13.1225 -32354.3
  148 151 304.806 24 1.75532e-05 0.135798 -33794 -0.0323363 13.1233 -33794
  149 152 306.806 12 2.23533e-05 0.172933 -33890.2 -0.0312662 12.0573 -33890.2
  150 153 308.806 24 1.68665e-05 0.130485 -33306.4 -0.0303234 13.1246 -33306.4
  151 154 310.806 24 4.73422e-06 0.0366255 -33785.9 -0.0288731 13.1254 -33785.9
  152 155 312.806 12 2.20998e-06 0.0170971 -33057 -0.0274868 14.1928 -33057
  153 156 314.806 24 1.36367e-05 0.105498 -32719.9 -0.0257711 13.1268 -32719.9
  154 157 316.806 24 4.68371e-05 0.362348 -32735.6 -0.0232868 13.1276 -32735.6
  155 158 318.806 12 7.53825e-05 0.583184 -31857.1 -0.0214267 12.0616 -31857.1
  156 159 320.806 24 0.000105582 0.81682 -31771.2 -0.0197904 13.129 -31771.2
  157 160 322.806 24 0.000107571 0.832207 -30734.4 -0.0181835 13.1299 -30734.4
  158 161 324.806 12 5.25507e-05 0.40655 -30077.1 -0.0173503 14.1972 -30077.1
  159 162 326.806 24 5.23512e-05 0.405006 -29746.1 -0.0165617 13.1313 -29746.1
  160 163 328.806 24 3.34723e-05 0.258953 -28791.3 -0.0150092 13.1322 -28791.3
  161 164 330.806 12 2.69667e-06 0.0208624 -28482.8 -0.0130118 12.0663 -28482.8
  162 165 332.806 24 3.86804e-05 0.299245 -27593.1 -0.0102553 13.1336 -27593.1
  163 166 334.806 24 6.9636e-05 0.538728 -27017.8 -0.00637266 13.1346 -27017.8
  164 167 336.806 12 4.81008e-05 0.372124 -26314.9 -0.00379142 14.202 -26314.9
  165 168 338.806 24 2.57764e-05 0.199415 -25928.6 -0.0020694 13.136 -25928.6
  166 169 340.806 24 2.27939e-05 0.176341 -25119.2 -0.00121378 13.137 -25119.2
  167 170 342.806 12 4.00568e-05 0.309893 -24636.5 -0.00135227 12.071 -24636.5
  168 171 344.806 24 7.74835e-05 0.599438 -24177.3 -0.00155129 13.1384 -24177.3
  169 172 346.806 24 0.000119914 0.927698 -23729.3 -0.0012544 13.1394 -23729.3
  170 173 348.806 12 0.000119159 0.921857 -23311.6 -0.000645085 14.2068 -23311.6
  171 174 350.806 24 8.1047e-05 0.627007 -22905.5 -5.3321e-05 13.1408 -22905.5
  172 175 352.806 24 2.33995e-05 0.181026 -22833.1 0.00027795 13.1418 -22833.1
  173 176 354.806 12 2.79896e-06 0.0216537 -24981 0.00015542 12.0758 -24981
101200 173 3444
  1 4 10.8061 12 0.0152056 117.636 -118974 0.502477 12.2009 -118974
  2 5 12.8061 17.39 0.0089957 69.5937 -86709.6 0.421353 10.3919 -86709.6
  3 6 14.8061 18.61 0.00341391 26.4111 -287056 0.446105 13.8888 -287056
  4 7 16.8061 24 0.00353264 27.3297 -233757 0.413326 12.1981 -233757
  5 8 18.8061 19.49 0.0115976 89.7228 -177113 0.363793 10.8832 -177113
  6 9 20.8061 16.51 0.0164622 127.357 -238197 0.357113 13.7447 -238197
  7 10 22.8061 24 0.00792366 61.3001 -138109 0.284846 12.1919 -138109
  8 11 24.8061 24 0.00256088 19.8118 -73580.8 0.281937 12.1896 -73580.8
  9 12 26.8061 12 0.00823778 63.7303 -35873.2 0.26362 12.189 -35873.2
  10 13 28.8061 24 0.00719874 55.6919 17835.4 0.213411 12.1901 17835.4
  11 14 30.8061 24 0.00155767 12.0507 65718.7 0.171092 12.1931 65718.7
  12 15 32.8061 12 0.0009077 7.02227 94191.9 0.164339 12.1953 94191.9
  13 16 34.8061 24 0.00337784 26.1321 137622 0.166328 12.1968 137622
  14 17 36.8061 24 0.00154545 11.9561 161141 0.170349 12.1962 161141
  15 18 38.8061 12 0.00147245 11.3914 206771 0.173719 12.1943 206771
  16 19 40.8061 24 0.00174575 13.5057 206948 0.178127 12.1922 206948
  17 20 42.8061 24 0.00250914 19.4116 221731 0.177243 12.1902 221731
  18 21 44.8061 12 0.00105444 8.15753 255012 0.171847 12.1887 255012
  19 22 46.8061 24 0.001055 8.16182 238018 0.172136 12.187 238018
  20 23 48.8061 24 0.000654217 5.06124 241354 0.171347 12.1857 241354
  21 24 50.8061 12 0.000671771 5.19705 232776 0.172661 12.1866 232776
  22 25 52.8061 24 0.000634386 4.90782 210694 0.177578 12.1885 210694
  23 26 54.8061 24 0.000538841 4.16866 179589 0.187139 12.1894 179589
  24 27 56.8061 12 0.000529462 4.09609 141757 0.194691 12.187 141757
  25 28 58.8061 24 0.0005142 3.97802 102288 0.200944 12.1818 102288
  26 29 60.8061 24 0.00075699 5.85633 -2346.22 0.205295 12.8111 -2346.22
  27 30 62.8061 12 0.000971545 7.5162 -49150.2 0.205103 13.44 -49150.2
  28 31 64.8061 24 0.0012121 9.3772 -57003 0.204392 12.7853 -57003
  29 32 66.8061 24 0.00157289 12.1684 -103978 0.203558 12.761 -103978
  30 33 68.8061 12 0.0015142 11.7144 -65880.9 0.203227 12.1012 -65880.9
  31 34 70.8061 24 0.00117245 9.07044 35992.9 0.2054 13.1496 35992.9
  32 35 72.8061 24 0.000729625 5.64462 83424.2 0.207994 13.1305 83424.2
  33 36 74.8061 12 0.000441183 3.41314 128263 0.20688 14.1877 128263
  34 37 76.8061 24 0.000273898 2.11897 228533 0.204143 13.1163 228533
  35 38 78.8061 24 0.000220553 1.70627 270471 0.199606 13.1157 270471
  36 39 80.8061 12 0.00024725 1.91281 259903 0.195614 12.0519 259903
  37 40 82.8061 24 0.000301311 2.33104 296261 0.194016 13.1217 296261
  38 41 84.8061 24 0.000453809 3.51082 347996 0.198203 13.1225 347996
  39 42 86.8061 12 0.000485763 3.75803 349725 0.204961 14.1879 349725
  40 43 88.8061 24 0.000431488 3.33813 347917 0.212609 13.1202 347917
  41 44 90.8061 12 0.000320433 2.47898 348976 0.219149 12.0535 348976
  42 45 92.8061 24 0.000205783 1.592 325146 0.221594 13.1207 325146
  43 46 94.8061 24 8.73889e-05 0.67607 269684 0.216575 13.1207 269684
  44 47 96.8061 12 9.60762e-05 0.743278 229921 0.207372 14.1871 229921
  45 48 98.8061 24 0.000244967 1.89515 175868 0.196409 13.1203 175868
  46 49 100.806 24 0.000737245 5.70357 45999.3 0.185095 13.1203 45999.3
  47 50 102.806 24 0.00117702 9.10585 -90841.2 0.182431 13.1202 -90841.2
  48 51 104.806 12 0.0011298 8.74048 -139071 0.186824 12.0535 -139071
  49 52 106.806 24 0.000969868 7.50323 -119751 0.195345 13.1201 -119751
  50 53 108.806 23.52 0.000821651 6.35657 -2953.66 0.205828 13.1091 -2953.66
  51 54 110.806 12.48 0.000639623 4.94834 96839.7 0.211909 14.1662 96839.7
  52 55 112.806 24 0.000390943 3.02446 223076 0.212335 13.1199 223076
  53 56 114.806 15.45 0.000499527 3.86451 291502 0.208525 12.5122 291502
  54 57 116.806 20.55 0.0005766 4.46077 129429 0.210273 12.9539 129429
  55 58 118.806 24 0.000625763 4.84111 38535.6 0.208414 13.1198 38535.6
  56 59 120.806 20.38 0.000507318 3.92478 -70316.5 0.212459 13.2673 -70316.5
  57 60 122.806 15.62 0.000380826 2.94619 -93114.7 0.22289 13.7467 -93114.7
  58 61 124.806 24 0.000398086 3.07972 -180508 0.230806 13.1197 -180508
  59 62 126.806 16.78 0.00178776 13.8307 -502628 0.232583 12.692 -502628
  60 63 128.806 19.22 0.00185018 14.3136 -442025 0.238668 12.8271 -442025
  61 64 130.806 24 0.00464845 35.9619 -914329 0.221025 13.1196 -914329
  62 65 132.806 19.92 0.00663155 51.3039 -1.25717e+06 0.185361 13.338 -1.25717e+06
  63 66 134.806 16.08 0.00508004 39.3009 -1.09127e+06 0.187934 13.645 -1.09127e+06
  64 67 136.806 24 0.00568522 43.9828 -1.15286e+06 0.148071 13.1195 -1.15286e+06
  65 68 138.806 24 0.00408137 31.5749 -888606 0.123755 13.1194 -888606
  66 69 140.806 12 0.00224754 17.3877 -614626 0.111949 12.0527 -614626
  67 70 142.806 24 0.000876405 6.78016 -373119 0.106381 13.1194 -373119
  68 71 144.806 24 0.000154302 1.19373 -176653 0.103927 13.1193 -176653
  69 72 146.806 12 5.82332e-05 0.450512 -110425 0.103593 14.1859 -110425
  70 73 148.806 24 8.33883e-05 0.64512 -86898 0.10346 13.1191 -86898
  71 74 150.806 24 0.000149916 1.1598 -78608.8 0.103252 13.119 -78608.8
  72 75 152.806 12 0.000195851 1.51517 -79383.8 0.102933 12.0523 -79383.8
  73 76 154.806 24 0.000214246 1.65748 -82005.6 0.101773 13.1188 -82005.6
  74 77 156.806 24 0.000184512 1.42745 -85727 0.0977699 13.1187 -85727
  75 78 158.806 12 0.000128891 0.997143 -88326.2 0.0925059 14.1853 -88326.2
  76 79 160.806 24 6.55633e-05 0.50722 -90847.1 0.085687 13.1186 -90847.1
  77 80 162.806 24 1.02677e-05 0.0794347 -94355.5 0.0770042 13.1185 -94355.5
  78 81 164.806 12 8.05828e-06 0.0623415 -97044.8 0.0724235 12.0518 -97044.8
  79 82 166.806 24 4.65533e-05 0.360152 -99466.1 0.0704316 13.1185 -99466.1
  80 83 168.806 24 0.000120159 0.929593 -101816 0.0694166 13.1184 -101816
  81 84 170.806 12 0.000163554 1.26531 -102738 0.0676752 14.1851 -102738
  82 85 172.806 24 0.000170708 1.32066 -102934 0.0626125 13.1184 -102934
  83 86 174.806 24 0.000132229 1.02297 -102768 0.0507099 13.1183 -102768
  84 87 176.806 12 8.53463e-05 0.660267 -102649 0.0391724 12.0516 -102649
  85 88 178.806 24 4.64578e-05 0.359413 -102702 0.0276498 13.1183 -102702
  86 89 180.806 24 2.63908e-05 0.204168 -102816 0.0154598 13.1182 -102816
  87 90 182.806 12 3.59372e-05 0.278022 -102707 0.00957033 14.1849 -102707
  88 91 184.806 24 5.78379e-05 0.447453 -102084 0.0063478 13.1182 -102084
  89 92 186.806 24 8.11318e-05 0.627663 -100344 0.00317278 13.1182 -100344
  90 93 188.806 12 8.51692e-05 0.658897 -98410 -0.000132641 12.0515 -98410
  91 94 190.806 24 7.65306e-05 0.592066 -96073.5 -0.0057602 13.1182 -96073.5
  92 95 192.806 24 5.93904e-05 0.459464 -92860.8 -0.0164983 13.1182 -92860.8
  93 96 194.806 12 5.01598e-05 0.388053 -90637 -0.026082 14.1848 -90637
  94 97 196.806 24 4.82539e-05 0.373308 -88685 -0.0353718 13.1182 -88685
  95 98 198.806 24 5.04913e-05 0.390618 -86254.2 -0.044984 13.1182 -86254.2
  96 99 200.806 12 5.15949e-05 0.399155 -84325.4 -0.0494707 12.0515 -84325.4
  97 100 202.806 24 5.16241e-05 0.399382 -82010 -0.0520182 13.1182 -82010
  98 101 204.806 24 5.42748e-05 0.419888 -78291.9 -0.0554223 13.1182 -78291.9
  99 102 206.806 12 5.94741e-05 0.460112 -75168.5 -0.0595696 14.1849 -75168.5
  100 103 208.806 24 6.62794e-05 0.512759 -72038.3 -0.0659479 13.1182 -72038.3
  101 104 210.806 24 7.11675e-05 0.550576 -68157.4 -0.0758319 13.1182 -68157.4
  102 105 212.806 12 6.89352e-05 0.533306 -65491.5 -0.0824207 12.0516 -65491.5
  103 106 214.806 24 6.28857e-05 0.486505 -62895.4 -0.086445 13.1182 -62895.4
  104 107 216.806 24 5.44319e-05 0.421103 -59114.8 -0.0881292 13.1182 -59114.8
  105 108 218.806 12 5.00173e-05 0.386951 -55806.3 -0.0876138 14.1848 -55806.3
  106 109 220.806 24 4.99537e-05 0.386459 -51918.2 -0.0869475 13.1182 -51918.2
  107 110 222.806 24 5.5367e-05 0.428337 -45725.8 -0.0872491 13.1181 -45725.8
  108 111 224.806 12 6.26799e-05 0.484913 -39982.7 -0.0884294 12.0515 -39982.7
  109 112 226.806 24 7.39685e-05 0.572245 -32457.6 -0.0900345 13.1181 -32457.6
  110 113 228.806 12 8.98774e-05 0.695322 -22945.8 -0.0915885 14.1848 -22945.8
  111 114 230.806 24 0.000111957 0.866139 -10564.2 -0.0928101 13.1181 -10564.2
  112 115 232.806 24 0.000142533 1.10268 9077.45 -0.0936644 13.1181 9077.45
  113 116 234.806 12 0.000158299 1.22466 24629.7 -0.0933096 12.0515 24629.7
  114 117 236.806 24 0.000159543 1.23428 38152.7 -0.091261 13.1182 38152.7
  115 118 238.806 24 0.000129805 1.00422 49250.4 -0.0857179 13.1182 49250.4
  116 119 240.806 12 8.26523e-05 0.639426 50779.2 -0.0797925 14.1849 50779.2
  117 120 242.806 24 3.14212e-05 0.243085 46301.1 -0.0733561 13.1183 46301.1
  118 121 244.806 24 9.26612e-06 0.0716858 36837.7 -0.066064 13.1184 36837.7
  119 122 246.806 12 5.23796e-05 0.405226 30233.4 -0.0623023 12.0517 30233.4
  120 123 248.806 24 0.000155938 1.20639 25769.2 -0.0602324 13.1184 25769.2
  121 124 250.806 24 0.0003171 2.45319 21836.9 -0.0589281 13.1185 21836.9
  122 125 252.806 12 0.000398218 3.08075 19440.2 -0.0585313 14.1852 19440.2
  123 126 254.806 24 0.000391753 3.03073 17178.3 -0.0584029 13.1185 17178.3
  124 127 256.806 24 0.000280946 2.17349 13977.5 -0.0582538 13.1186 13977.5
  125 128 258.806 12 0.000165615 1.28125 10793.9 -0.0576944 12.0519 10793.9
  126 129 260.806 24 7.35047e-05 0.568657 6916.27 -0.0559781 13.1186 6916.27
  127 130 262.806 24 1.15895e-05 0.0896602 2925.45 -0.0517492 13.1186 2925.45
  128 131 264.806 12 2.61975e-06 0.0202673 1252.19 -0.0474887 14.1853 1252.19
  129 132 266.806 24 8.68086e-06 0.0671581 -1070.77 -0.0432707 13.1187 -1070.77
  130 133 268.806 24 1.88863e-05 0.146111 -5944.55 -0.0396361 13.1187 -5944.55
  131 134 270.806 12 2.63231e-05 0.203644 -8571.81 -0.0392714 12.0521 -8571.81
  132 135 272.806 24 3.57873e-05 0.276863 -9090.6 -0.0412643 13.1187 -9090.6
  133 136 274.806 24 5.81446e-05 0.449826 -11311 -0.0456688 13.1188 -11311
  134 137 276.806 12 8.66346e-05 0.670234 -14732.1 -0.0489878 14.1854 -14732.1
  135 138 278.806 24 0.000123501 0.955449 -16554.7 -0.0508296 13.1188 -16554.7
  136 139 280.806 24 0.000155164 1.2004 -17677.8 -0.050198 13.1189 -17677.8
  137 140 282.806 12 0.000147706 1.1427 -20319.9 -0.0476085 12.0522 -20319.9
  138 141 284.806 24 0.000107824 0.834163 -22814.2 -0.0440382 13.1188 -22814.2
  139 142 286.806 24 4.10205e-05 0.317349 -23662.5 -0.0398175 13.1187 -23662.5
  140 143 288.806 12 6.04388e-06 0.0467575 -25298.7 -0.0379528 14.1853 -25298.7
  141 144 290.806 24 7.51565e-06 0.0581436 -27691.3 -0.0376688 13.1188 -27691.3
  142 145 292.806 24 4.05522e-05 0.313725 -28562.7 -0.0384029 13.1192 -28562.7
  143 146 294.806 12 5.79506e-05 0.448325 -29776.2 -0.038833 12.053 -29776.2
  144 147 296.806 24 4.81085e-05 0.372183 -31819.8 -0.0383445 13.1202 -31819.8
  145 148 298.806 24 1.75017e-05 0.135399 -32563.1 -0.0362697 13.121 -32563.1
  146 149 300.806 12 2.43837e-06 0.018864 -33756.5 -0.0340742 14.1883 -33756.5
  147 150 302.806 24 6.12604e-06 0.0473931 -35400.6 -0.0320201 13.1223 -35400.6
  148 151 304.806 24 2.26537e-05 0.175257 -35857.8 -0.0299954 13.1232 -35857.8
  149 152 306.806 12 2.88609e-05 0.223278 -36970.2 -0.02896 12.0572 -36970.2
  150 153 308.806 24 2.17742e-05 0.168452 -37654.4 -0.0280764 13.1245 -37654.4
  151 154 310.806 24 6.48848e-06 0.0501971 -37639.4 -0.0265428 13.1254 -37639.4
  152 155 312.806 12 2.3513e-06 0.0181904 -38471.3 -0.0249949 14.1927 -38471.3
  153 156 314.806 24 1.62606e-05 0.125797 -38378.7 -0.0231089 13.1267 -38378.7
  154 157 316.806 24 5.297e-05 0.409794 -38759 -0.0204369 13.1276 -38759
  155 158 318.806 12 0.000100235 0.775452 -39094.1 -0.018556 12.0616 -39094.1
  156 159 320.806 24 0.000137199 1.06142 -38664.3 -0.0169794 13.1289 -38664.3
  157 160 322.806 24 7.95236e-05 0.615221 -38883.3 -0.0155585 13.1298 -38883.3
  158 161 324.806 12 8.7333e-05 0.675637 -38433.6 -0.0148629 14.1972 -38433.6
  159 162 326.806 24 8.42451e-05 0.651748 -38353.3 -0.0142505 13.1312 -38353.3
  160 163 328.806 24 1.27727e-05 0.0988139 -37747.9 -0.0127562 13.1321 -37747.9
  161 164 330.806 12 1.57689e-05 0.121993 -37436.9 -0.0107583 12.0662 -37436.9
  162 165 332.806 24 5.253e-05 0.40639 -37034.7 -0.00814656 13.1336 -37034.7
  163 166 334.806 24 5.0926e-05 0.393981 -36562.6 -0.00450056 13.1345 -36562.6
  164 167 336.806 12 2.49057e-05 0.192679 -36195.8 -0.00212381 14.2019 -36195.8
  165 168 338.806 24 1.46423e-05 0.113278 -35844.4 -0.000632506 13.136 -35844.4
  166 169 340.806 24 2.0316e-05 0.157172 -35362.8 -2.21523e-05 13.137 -35362.8
  167 170 342.806 12 4.46008e-05 0.345047 -35105.4 -0.000252472 12.071 -35105.4
  168 171 344.806 24 9.17892e-05 0.710112 -34907.5 -0.000538838 13.1384 -34907.5
  169 172 346.806 24 0.000139242 1.07722 -34636.4 -0.000451946 13.1393 -34636.4
  170 173 348.806 12 0.000133411 1.03211 -34509.2 -5.70133e-05 14.2067 -34509.2
  171 174 350.806 24 8.94195e-05 0.69178 -34408.5 0.000348276 13.1408 -34408.5
  172 175 352.806 24 2.52657e-05 0.195464 -34461 0.000508339 13.1418 -34461
  173 176 354.806 12 3.08899e-06 0.0238975 -36765.2 0.000285109 12.0758 -36765.2
101300 173 3444
  1 4 10.8061 12 0.0106538 82.4214 153349 0.540699 12.1958 153349
  2 5 12.8061 14.68 0.00997599 77.1776 164257 0.477823 11.5807 164257
  3 6 14.8061 21.32 0.00749664 57.9965 101363 0.455962 12.6268 101363
